category,subcategory,question,answer
JAMINAN HARI TUA (JHT),PENGERTIAN UMUM,Apakah pengajuan klaim Jaminan Hari Tua (JHT) dapat dilakukan oleh tenaga kerja aktif?,"Terdapat beberapa kriteria bagi tenaga kerja aktif yang ingin mengajukan klaim JHT, antara lain:, Klaim JHT Sebagian 30% Peserta dengan minimal kepesertaan 10 tahun pada program JHT dapat mengajukan paling banyak 30% (tiga puluh persen) dari jumlah JHT yang peruntukannya untuk kepemilikan rumah. Klaim JHT sebagian 10% Peserta dengan minimal kepesertaan 10 tahun pada program JHT dapat mengajukan paling banyak 10% (sepuluh persen) untuk keperluan lain sesuai persiapan memasuki usia pensiun."
JAMINAN HARI TUA (JHT),PENGERTIAN UMUM,Bagaimana pengelolaan dana JHT oleh BPJS Ketenagakerjaan?,"Apakah dana JHT mendapatkan bunga/hasil pengembangan sehingga bisa bertambah?, Dana JHT Peserta dipastikan tetap aman dan dikelola secara transparan dengan prinsip kehati-hatian dimana BPJS Ketenagakerjaan memberikan imbal hasil yang kompetitif, yakni minimal setara rata-rata bunga deposito Bank Pemerintah. Dengan pemberian imbal hasil tersebut, tentunya saldo JHT Peserta semakin bertambah seiring dengan waktu."
JAMINAN HARI TUA (JHT),PENGERTIAN UMUM,Bagaimana cara mengecek saldo JHT?,Pengecekan saldo JHT dapat dilakukan melalui aplikasi JMO (Jamsostek Mobile) yang dapat diunduh melalui playstore (android) atau Appstore (IOS) atau dapat melalui website https://sso.bpjsketenagakerjaan.go.id/
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena mencapai usia 56 tahun?,"a. Kartu peserta BPJS Ketenagakerjaan dan, b. Kartu Tanda Penduduk atau bukti identitas lainnya."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena berakhirnya jangka waktu dalam perjanjian kerja/PKWT/habis kontrak?,"a. Kartu peserta BPJS Ketenagakerjaan dan, b. Kartu Tanda Penduduk atau bukti identitas lainnya."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan hari Tua (JHT) karena mencapai Usia Pensiun Perjanjian Kerja Bersama (PKB) Perusahaan?,"a. Kartu peserta BPJS Ketenagakerjaan dan, b. Kartu Tanda Penduduk atau bukti identitas lainnya."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena berhenti usaha bagi Pekerja Bukan Penerima Upah (BPU)?,"a. Kartu peserta BPJS Ketenagakerjaan dan, b. Kartu Tanda Penduduk atau bukti identitas lainnya."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena mengundurkan diri?,Kartu peserta BPJS Ketenagakerjaan Kartu Tanda Penduduk atau bukti identitas lainnya dan Keterangan pengunduran diri dari pemberi kerja tempat Peserta bekerja (dapat berupa informasi non aktif peserta pada sistem aplikasi berdasarkan laporan pemberi kerja)
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena Pemutusan Hubungan Kerja (PHK)?,"Kartu peserta BPJS Ketenagakerjaan Kartu Tanda Penduduk atau bukti identitas lainnya Bukti pemutusan hubungan kerja berupa (pilih salah satu): Tanda terima laporan pemutusan hubungan kerja dari instansi yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan Surat laporan pemutusan hubungan kerja dari pemberi kerja kepada instansi yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan Pemberitahuan pemutusan hubungan kerja dari pemberi kerja dan pernyataan tidak menolak PHK dari pekerja Perjanjian bersama yang ditandatangani oleh pengusaha dan pekerja/buruh, atau Petikan atau putusan pengadilan hubungan industrial."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim JHT karena meninggalkan Indonesia untuk selama-lamanya bagi Warga Negara Asing (WNA)?,"a. Kartu peserta BPJS Ketenagakerjaan, b. Paspor atau bukti identitas lainnya; dan, c. Surat pernyataan tidak bekerja lagi di Indonesia"
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena meninggal dunia?,Kartu peserta BPJS Ketenagakerjaan Surat keterangan kematian dari dokter atau pejabat yang berwenang Surat keterangan ahli waris dari pejabat yang berwenang dan Kartu Tanda Penduduk ahli waris atau bukti identitas lainnya.
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan Hari Tua (JHT) karena meninggal dunia bagi warga negara asing (WNA)?,Kartu peserta BPJS Ketenagakerjaan Surat keterangan kematian dari pejabat yang berwenang Dokumen keterangan ahli waris yang diterbitkan oleh instansi atau pejabat yang berwenang sesuai ketentuan perundang-undangan; dan Paspor atau bukti identitas lainnya dari ahli waris.
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim Jaminan hari Tua (JHT) karena cacat total tetap?,Kartu peserta BPJS Ketenagakerjaan Surat Keterangan dari dokter pemeriksa dan/atau dokter penasihat yang menyatakan cacat total tetap; dan Kartu Tanda Penduduk atau bukti identitas lainnya
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim sebagian Jaminan hari Tua (JHT) 10%?,"Kartu peserta BPJS Ketenagakerjaan Kartu Tanda Penduduk atau bukti identitas lainnya, * catatan: Pengambilan JHT sebagian (10% dan 30%) berpotensi menyebabkan terjadinya pajak progresif pada pengambilan JHT berikutnya apabila jarak pengambilan lebih dari 24 bulan."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Apa saja persyaratan klaim sebagian Jaminan Hari Tua (JHT) 30%?,"Kartu peserta BPJS Ketenagakerjaan Kartu Tanda Penduduk atau bukti identitas lainnya, dan Dokumen perbankan berdasarkan peruntukan sebagaimana berikut; pembayaran uang muka pinjaman rumah berupa: fotokopi perjanjian pinjaman rumah atau Surat Penawaran Pemberian Kredit dan fotokopi standing instruction. pembayaran cicilan atau angsuran pinjaman rumah berupa: fotokopi perjanjian pinjaman rumah, surat keterangan baki debet atau sisa pinjaman peserta, dan fotokopi standing instruction. Pelunasan sisa pinjaman rumah berupa: fotokopi perjanjian pinjaman rumah, surat keterangan baki debet atau sisa pinjaman peserta, dan fotokopi standing instruction. Pembelian rumah secara tunai fotokopi PPJB (Perjanjian Pengikatan Jual Beli); atau AJB (Akta Jual Beli)., *catatan: Pengambilan JHT sebagian (10% dan 30%) berpotensi menyebabkan terjadinya pajak progresif pada pengambilan JHT berikutnya apabila jarak pengambilan lebih dari 24 bulan."
JAMINAN HARI TUA (JHT),PERSYARATAN PENGAJUAN KLAIM,Bagaimana susunan ahli waris untuk pengajuan klaim Jaminan Hari Tua (JHT) jika peserta meninggal dunia?,"Saldo JHT akan diberikan kepada ahli waris, dengan urutan ahli waris sebagai berikut:, Janda/duda atau anak Dalam hal janda, duda atau anak tidak ada, maka manfaat JHT diberikan sesuai urutan sebagai berikut: Keturunan sedarah peserta menurut garis lurus ke atas dan ke bawah sampai derajat kedua dengan urutan: Orang tua, Cucu, atau Kakek atau nenek. Saudara kandung Mertua, atau Pihak yang ditunjuk dalam wasiatnya oleh peserta, dan Bila tidak ada wasiat, maka manfaat JHT diserahkan ke Badan Harta Peninggalan (BHP)."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Berapa lama proses pencairan klaim Jaminan Hari Tua (JHT)?,5 (lima) hari sejak berkas dinyatakan lengkap dan benar berdasarkan hasil verifikasi.
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Melalui apa saja peserta dapat mengajukan klaim Jaminan Hari Tua (JHT)?,"Peserta dapat melakukan pengajuan klaim JHT melalui beberapa kanal seperti:, Layanan Tanpa Kontak Fisik (LAPAK ASIK) melalui website https://lapakasik.bpjsketenagakerjaan.go.id/ Aplikasi JMO (Jamsostek Mobile) Kantor Cabang BPJS Ketenagakerjaan."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah mengajukan klaim Jaminan Hari Tua (JHT) dapat diajukan di Kantor Cabang mana saja?,Pengajuan klaim Jaminan Hari Tua (JHT) dapat diajukan di Kantor Cabang mana saja. Salah satu prinsip penyelenggaraan program Jaminan Sosial bagi tenaga kerja oleh BPJS Ketenagakerjaan adalah prinsip portabilitas yang berarti bahwa pengajuan klaim JHT dapat dilakukan di seluruh Kantor Cabang manapun.
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,"Dalam hal pencairan Jaminan Hari Tua (JHT), tenaga kerja akan dikenakan sanksi apabila terbukti masih aktif bekerja sesuai dengan ketentuan dan perundangan yang berlaku. Ketentuan dan sanksi apakah yang dimaksud?","Dapatkah dijelaskan lebih detail mengenai sanksi tersebut?, Apabila tenaga kerja terbukti masih aktif bekerja (kecuali sudah memasuki usia pensiun 56 tahun) maka peserta secara hukum dapat diberikan sanksi pidana karena memberikan keterangan palsu, dan ini dapat diproses hukum lebih lanjut kepada pihak berwajib."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Saya masih bekerja di usia pensiun (56 tahun). Apakah saya dapat menunda pengambilan manfaat Jaminan Hari Tua (JHT)?,"Bagi tenaga kerja yang memasuki usia pensiun, diberikan pilihan untuk melanjutkan kepesertaannya dan melakukan klaim manfaat JHT saat benar-benar tidak bekerja lagi, atau melakukan klaim manfaat JHT pada usia 56 tahun dan kemudian melakukan klaim JHT kembali ketika berhenti kerja setelah usia pensiun."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,"Apakah pengajuan klaim Jaminan Hari Tua (JHT) untuk peserta yang habis kontrak (PKWT) harus melampirkan surat kontraknya atau boleh paklaring saja, karena banyak perusahaan yang tidak memberikan surat kontraknya?","Pengambilan JHT untuk peserta yang habis kontrak (PKWT) cukup dengan melampirkan:, Kartu Peserta BPJS Ketenagakerjaan dan Kartu Tanda Penduduk atau bukti identitas lainnya."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah KTP yang belum e-KTP dapat digunakan untuk pengajuan klaim JHT?,"KTP atau e-KTP dapat digunakan untuk pengajuan klaim JHT selama NIK telah terdaftar di Disdukcapil. Apabila NIK belum terdaftar, maka peserta diarahkan untuk segera memproses ke Disdukcapil setempat."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah masih diberlakukan tambahan surat keterangan domisili bagi peserta yang akan mengajukan pencairan klaim JHT di Kantor Cabang BPJS Ketenagakerjaan yang tidak sesuai dengan domisili?,Tidak ada tambahan surat keterangan domisili bagi peserta yang akan mengajukan pencairan klaim JHT di Kantor Cabang BPJS Ketenagakerjaan yang berbeda dengan domisili.
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah dapat mengajukan klaim di luar kota dari alamat di KTP?,Bisa. Pengajuan Klaim JHT dapat dilakukan di Kantor Cabang BPJS Ketenagakerjaan manapun dan dapat dibayarkan apabila persyaratan telah dinyatakan lengkap dan benar.
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah KTP yang sudah rusak dapat digunakan data pengajuan klaim Jaminan Hari Tua (JHT)?,"KTP yang sudah rusak dapat digunakan dalam pengajuan JHT selama informasi dalam KTP tersebut masih dapat diidentifikasi seperti NIK, nama, tempat dan tanggal lahir, dll."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah kartu peserta dengan logo ASTEK masih berlaku untuk pengambilan JHT?,"Kartu dengan logo ASTEK, Jamsostek atau BPJS Ketenagakerjaan dapat digunakan untuk pengambilan klaim JHT selama sesuai dengan persyaratan klaim yang telah ditetapkan oleh BPJS Ketenagakerjaan."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,"Bagaimana jika kartu peserta BPJS Ketenagakerjaan hilang dan tidak mengetahui nomor kepesertaan, sedangkan perusahaan sudah tutup?","Bagaimana mendapatkan nomor kepesertaan untuk membuat surat keterangan kehilangan kepolisian?, Bila perusahaan sudah tidak aktif, maka peserta dapat datang ke Kantor Cabang BPJS Ketenagakerjaan terdekat. CSO akan melakukan verifikasi dan mengajukan wawancara kepada peserta. Apabila peserta terverifikasi memiliki nomor peserta BPJS Ketenagakerjaan, maka CSO akan memberikan informasi terkait nomor kepesertaan tersebut. Peserta dapat menghubungi layanan masyarakat contact center 175 untuk menanyakan nomor kartu kepesertaan."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah pengajuan klaim Jaminan Hari Tua (JHT) dapat dilakukan secara kolektif terkait sentral kepesertaan? Bagaimana caranya?,"Dalam keadaan tertentu seperti sakit, gangguan kejiwaan, menjalani masa tahanan, dan kondisi lain yang tidak memungkinkan peserta untuk hadir maka pengurusan pencairan JHT dapat dikuasakan; Penguasaan hanya terbatas pada pengurusan pengajuan klaim JHT dan tidak dapat dibayarkan kepada penerima kuasa, termasuk pembayaran klaim JHT kepada tenaga kerja asing tidak dapat dibayarkan kepada perusahaan."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,"Untuk kelengkapan dokumen yang dibuat sendiri oleh peserta (dipalsukan) seperti keterangan berhenti bekerja, KTP, kartu keluarga maupun kartu peserta, apakah ada sanksi yang dapat diberikan untuk mencegah hal tersebut dilakukan berulang oleh peserta lainnya?",Pemalsuan dokumen akan dilaporkan ke pihak berwenang untuk diproses sesuai dengan ketentuan hukum yang berlaku.
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Apakah dapat melakukan pencairan sisa saldo Jaminan Hari Tua (JHT) dari pengambilan pertama (10% atau 30%) jika sudah berhenti kerja dan belum mencapai usia 56 tahun?,"Mengacu kepada ketentuan yang berlaku saat ini, sisa klaim dapat dicairkan saat tenaga kerja telah berhenti bekerja, meskipun belum berusia pensiun."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,Klaim Jaminan Hari Tua (JHT) 30% apakah dapat digunakan untuk renovasi rumah?,"Saat ini JHT 30% belum dapat digunakan untuk tujuan renovasi rumah. Pengambilan JHT 30% hanya dapat digunakan untuk tujuan pembelian rumah, baik secara cash maupun kredit."
JAMINAN HARI TUA (JHT),TATA CARA PENGAJUAN KLAIM,"Bagi tenaga kerja yang merupakan narapidana, apakah dapat dibayarkan secara tunai pengajuan klaim Jaminan Hari Tua (JHT) bila saldo JHT cukup besar, namun tidak memiliki rekening tabungan?","Pengajuan manfaat JHT bagi narapidana dapat dikuasakan, namun hanya dapat dibayarkan langsung kepada peserta secara transfer ke rekening yang bersangkutan."
JAMINAN HARI TUA (JHT),PAJAK KLAIM,Bagaimana rincian pajak yang dikenakan ketika pencairan dana Jaminan Hari Tua sekaligus (Klaim Penuh) dengan catatan 2 tahun sebelumnya peserta tidak mengambil JHT sebagian 10% atau 30%?,"Sesuai ketentuan perundangan, apabila saldo JHT peserta secara akumulasi berjumlah lebih dari Rp50 Juta, akan dikenakan Pajak Final sebesar 5% dari kelebihannya (bagi peserta yang memiliki NPWP, maupun tidak)., Contoh:, Akumulasi saldo JHT peserta Rp60 juta dan akan klaim penuh, dengan catatan tidak ada pengambilan sebagian (10% dan 30%) 2 tahun sebelumnya, maka:, Peserta tersebut dikenakan pajak final sebesar 5% dari Rp10 juta = 500 ribu. Jadi, saldo JHT netto yang diterima adalah sejumlah Rp59.500.000,-."
JAMINAN HARI TUA (JHT),PAJAK KLAIM,Bagaimana pengenaan pajak bagi peserta yang klaim penuh dengan catatan 2 (dua) tahun sebelumnya telah mengambil klaim sebagian?,"Klaim penuh peserta tersebut dikenakan pajak progresif. Dan apabila peserta tidak punya NPWP, akan dikenakan 20% pajak lebih tinggi."
JAMINAN HARI TUA (JHT),PAJAK KLAIM,Bagaimana rincian pajak yang dikenakan ketika pencairan dana Jaminan Hari Tua (JHT) sebagian (10% atau 30%)?,"Klaim sebagian (10% atau 30%) dikenakan pajak 5% apabila jumlah nominal saldo lebih besar dari Rp 50 juta. Untuk klaim penuh, harus diperhatikan dulu apakah pencairannya dilakukan setelah 24 bulan atau sebelum. Apabila klaim penuh dilakukan sebelum 2 tahun, maka klaim tersebut tidak dikenakan pajak progresif, hanya dikenakan pajak penghasilan 5% apabila saldo lebih besar dari Rp 50 juta; Apabila klaim penuh dilakukan setelah 2 tahun, maka dikenakan pajak progresif dengan ketentuan: Jika peserta memiliki NPWP: Rp 0 Rp 60 juta dikenakan pajak 5% di atas Rp 60 juta - Rp 250 juta dikenakan pajak 15% di atas Rp 250 juta - Rp 500 juta dikenakan pajak 25% di atas Rp 500 juta - Rp 5 milyar dikenakan pajak 30% di atas Rp 5 milyar dikenakan pajak 35%. Jika peserta tidak memiliki NPWP: Rp 0 Rp 60 juta dikenakan pajak 6% di atas Rp 60 juta - Rp 250 juta dikenakan pajak 18% di atas Rp 250 juta - Rp 500 juta dikenakan pajak 30% di atas Rp 500 juta - Rp 5 milyar dikenakan pajak 36%; di atas Rp 5 milyar dikenakan pajak 42%."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,Apakah pembayaran klaim dapat dilakukan secara cash/tunai?,"Untuk meminimalisir risiko keamanan, pembayaran klaim tidak dapat dilakukan secara tunai. Namun, dapat dilakukan melalui transfer dan Surat Perintah Bayar (SPB)."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,Apakah buku tabungan untuk transaksi pencairan dana Jaminan Hari Tua (JHT) atau Jaminan Kematian (JKM) dapat dengan semua akun Bank?,Pencairan dana JHT atau JKM dapat dilakukan dengan semua akun Bank selama nama yang terdaftar pada rekening Bank tersebut sesuai dengan nama tenaga kerja yang mengajukan klaim.
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,"Peserta sudah mengajukan klaim JHT melalui LAPAK ASIK, dan sudah lebih dari 5 hari kerja. Namun, saldo JHT belum masuk ke rekening peserta. Apa yang harus dilakukan?","Apabila peserta mengajukan klaim via LAPAK ASIK, peserta dapat melakukan pelacakan proses klaim yang telah diajukan dengan cara memasukkan nomor peserta atau NIK melalui website https://www.bpjsketenagakerjaan.go.id/tracking . Mohon dipastikan rekening yang diinput adalah rekening yang aktif. Jika ada pertanyaan lebih lanjut, dapat menghubungi pusat layanan masyarakat (Contact Center 175) BPJS Ketenagakerjaan."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,Apakah dapat menggunakan akun rekening Bank luar negeri untuk transfer JHT karena sudah tidak memiliki akun rekening di Indonesia?,"Manfaat JHT adalah milik tenaga kerja sehingga ketika dilakukan pembayaran melalui transfer, harus dipastikan rekening yang dituju adalah milik tenaga kerja. Dalam hal rekening tenaga kerja tersebut tercantum pada Bank di luar negeri, maka transfer masih dapat dilakukan meskipun membutuhkan waktu untuk proses kliring dan biaya transfer menjadi tanggungan peserta."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,"Apakah memungkinkan untuk melakukan pembayaran Jaminan Hari Tua (JHT) milik tenaga kerja asing kepada rekening milik pihak perusahaan, dikarenakan adanya surat permintaan dari perusahaan yang menyatakan bahwa potongan JHT atas nama tenaga kerja asing tersebut sepenuhnya dibayar oleh perusahaan?","Klaim JHT dapat dikuasakan hanya sebatas pengajuannya saja, sedangkan untuk pembayarannya harus tetap langsung ditujukan kepada yang berhak."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,"Apakah diperbolehkan pengajuan Jaminan Hari Tua (JHT) tenaga kerja asing diwakilkan ke pihak perusahaan tetapi tetap menggunakan buku rekening atas nama tenaga kerja tersebut, dikarenakan tenaga kerja asing tersebut sudah kembali ke negara asalnya?",Pengurusan klaim JHT dapat diwakilkan oleh pihak perusahaan dengan surat kuasa khusus dari tenaga kerja asing tersebut. Pembayaran klaim tetap ditujukan ke rekening tenaga kerja asing tersebut.
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,"Jika Jaminan Hari Tua (JHT) yang dibayarkan kurang dari saldo seharusnya, apa yang harus dilakukan oleh peserta?","Peserta menghubungi Kantor Cabang terdekat dengan menunjukkan rekening koran pada periode transfer BPJS Ketenagakerjaan untuk dilakukan verifikasi jumlah saldo. Apabila benar terdapat kekurangan pembayaran, maka BPJS Ketenagakerjaan akan memproses pembayaran atas kekurangan tersebut."
JAMINAN HARI TUA (JHT),TATA CARA PEMBAYARAN KLAIM,Bagaimana dengan biaya transfer saldo Jaminan Hari Tua (JHT) kepada peserta jika transaksi yang dilakukan berbeda bank dengan Bank operasional Kantor Cabang pengajuan?,"Saat ini, transaksi pembayaran saldo JHT peserta tidak lagi dilakukan di Kantor Cabang dan biaya transfer dibebankan kepada BPJS Ketenagakerjaan."
